mu.R,mu.py,k.R,k.py,mean.n_try,var.n_try,p.20,graph.type,prob_epi,n,graph.var,corr.var,b.var,t.var.ratio,mean.var.ratio
NA,5.541726618705036,NA,0.5524940598498302,8.073333333333334,49.709380038921324,0.7020965857458134,Negative Binomial,0.123,1075,620,0,13,0.06202945,77.5
NA,21.33730158730159,NA,0.5039730736736368,4.866666666666666,17.02974701139839,0.6689772938610581,Negative Binomial,0.211,1076,620,1,13,0.06202945,77.5
NA,5.152029520295203,NA,0.6194473082510461,8.476666666666667,68.68002224075619,0.6649477152270449,Negative Binomial,0.076,1077,620,0,15,0.0549127,77.5
NA,18.978057553956834,NA,0.520344738987595,5.153333333333333,20.373466777870448,0.6560539434030213,Negative Binomial,0.271,1078,620,1,15,0.0549127,77.5
NA,4.5895816890292025,NA,0.6360877869974482,8.803333333333333,59.10057269947178,0.6656491831470336,Negative Binomial,0.086,1079,620,0,17,0.04972932,77.5
NA,16.50548417424005,NA,0.5370535129205756,5.276666666666666,21.898370864609397,0.643965140784902,Negative Binomial,0.168,1080,620,1,17,0.04972932,77.5
NA,4.106575963718821,NA,0.6205026507794505,10.436666666666667,90.41466777870447,0.6782164549972391,Negative Binomial,0.103,1081,620,0,19,0.04521718,77.5
NA,16.09106984969054,NA,0.5532822776175539,5.366666666666666,26.981373366694466,0.6525908016924007,Negative Binomial,0.197,1082,620,1,19,0.04521718,77.5
NA,3.8028169014084505,NA,0.6635828354687462,10.813333333333333,100.37546844592717,0.6612139917695473,Negative Binomial,0.076,1083,620,0,21,0.0414949,77.5
NA,14.883685220729367,NA,0.545584612450159,6.23,33.71853211009174,0.6420032497678737,Negative Binomial,0.191,1084,620,1,21,0.0414949,77.5
NA,3.658806190125276,NA,0.6214261385082519,11.646666666666667,131.01099805393383,0.6733635448136959,Negative Binomial,0.072,1085,620,0,23,0.03825944,77.5
NA,13.856789104416013,NA,0.5580986336243331,6.1466666666666665,25.219505143174867,0.655867460908414,Negative Binomial,0.124,1086,620,1,23,0.03825944,77.5
NA,3.5834011391375102,NA,0.6793372482708101,13.426666666666666,167.6776869613567,0.6612738419618529,Negative Binomial,0.064,1087,620,0,25,0.0357363,77.5
NA,12.374646559849198,NA,0.5245920882454886,6.1033333333333335,26.061039755351683,0.6682185155565711,Negative Binomial,0.195,1088,620,1,25,0.0357363,77.5
NA,3.5952380952380953,NA,0.704226388883763,12.946666666666667,165.86204058938003,0.6488353505366522,Negative Binomial,0.043,1089,620,0,27,0.03324964,77.5
NA,11.557384760112887,NA,0.5812365679068218,6.493333333333333,41.918220739505145,0.6451711367058728,Negative Binomial,0.123,1090,620,1,27,0.03324964,77.5
NA,3.2818685669041963,NA,0.7075475341162007,15.246666666666666,215.19848762857936,0.6522316043425814,Negative Binomial,0.016,1091,620,0,29,0.03111772,77.5
NA,10.745853658536586,NA,0.5731951039845996,6.95,44.604670558799,0.6520041763130419,Negative Binomial,0.185,1092,620,1,29,0.03111772,77.5
NA,15.517302573203194,NA,0.4771421216665182,2.756666666666667,4.187611898804559,0.678365164684355,Negative Binomial,0.315,1093,640,0,3,0.15044462,80
NA,50.92176215695715,NA,0.533494843987849,2.76,5.086638865721435,0.6002628481201159,Negative Binomial,0.339,1094,640,1,3,0.15044462,80
NA,10.663533834586467,NA,0.48649226598287176,4.056666666666667,11.64315818737837,0.7043157647335331,Negative Binomial,0.274,1095,640,0,5,0.11912856,80
NA,39.91581314014489,NA,0.5347451031858821,3.566666666666667,7.5985543508479285,0.616141892441624,Negative Binomial,0.247,1096,640,1,5,0.11912856,80
NA,8.468171296296296,NA,0.5164399222843825,4.36,14.015412844036698,0.6875384405111734,Negative Binomial,0.178,1097,640,0,7,0.0975731,80
NA,31.3562412342216,NA,0.5210806198514221,4.05,11.910758965804838,0.6322404616003936,Negative Binomial,0.27,1098,640,1,7,0.0975731,80
NA,7.41445955619184,NA,0.590662640870269,5.613333333333333,21.555118154017237,0.6721374782776598,Negative Binomial,0.172,1099,640,0,9,0.08201116,80
NA,26.66734693877551,NA,0.5065673185635774,4.446666666666666,13.211498470948012,0.6493238146257202,Negative Binomial,0.222,1100,640,1,9,0.08201116,80
NA,5.55955235811351,NA,0.6045857156298584,6.08,30.252143452877398,0.681236520488857,Negative Binomial,0.136,1101,640,0,11,0.07032651,80
NA,22.94881737107406,NA,0.5274983595540977,4.43,13.990091743119265,0.6506420545746389,Negative Binomial,0.235,1102,640,1,11,0.07032651,80
NA,5.194659170765988,NA,0.5991923479670175,6.97,36.432793994995826,0.6718073593073594,Negative Binomial,0.151,1103,640,0,13,0.06202945,80
NA,20.55222371967655,NA,0.5368605986451667,5.123333333333333,22.92055601890464,0.6455638617026509,Negative Binomial,0.235,1104,640,1,13,0.06202945,80
NA,4.941710825132476,NA,0.5681688448538375,8.053333333333333,73.88539338337503,0.6901807598039216,Negative Binomial,0.122,1105,640,0,15,0.0549127,80
NA,17.821189444663254,NA,0.5246858698287297,5.28,23.39442869057548,0.6462606082036775,Negative Binomial,0.176,1106,640,1,15,0.0549127,80
NA,4.407181571815718,NA,0.5944165339891029,8.803333333333333,76.40832916319155,0.6826671790930053,Negative Binomial,0.076,1107,640,0,17,0.04972932,80
NA,16.216132767271326,NA,0.511565389411341,5.616666666666666,20.88712816235752,0.666710300837776,Negative Binomial,0.225,1108,640,1,17,0.04972932,80
NA,3.8493723849372383,NA,0.7167002199334247,10.67,101.95272727272727,0.6388586956521739,Negative Binomial,0.1,1109,640,0,19,0.04521718,80
NA,15.337174562526675,NA,0.5590987001857616,5.3133333333333335,24.26204058938004,0.646076248782524,Negative Binomial,0.168,1110,640,1,19,0.04521718,80
NA,3.883865939204988,NA,0.6788524029334909,11.273333333333333,123.04782874617737,0.6425346177001806,Negative Binomial,0.073,1111,640,0,21,0.0414949,80
NA,13.750604351329573,NA,0.5306547050818506,6.35,30.085904920767305,0.6688446775469542,Negative Binomial,0.203,1112,640,1,21,0.0414949,80
NA,3.558314522197141,NA,0.6964696068112445,13.09,161.34969140950793,0.6454853034468175,Negative Binomial,0.087,1113,640,0,23,0.03825944,80
NA,13.315494173500216,NA,0.531489385892114,6.34,33.66578815679733,0.6591468948528458,Negative Binomial,0.12,1114,640,1,23,0.03825944,80
NA,3.4124700239808154,NA,0.7070514741481214,14.543333333333333,187.34424242424242,0.6476926680721481,Negative Binomial,0.056,1115,640,0,25,0.0357363,80
NA,11.651869158878505,NA,0.5792852810731793,6.256666666666667,31.83731998887962,0.6412572688991378,Negative Binomial,0.16,1116,640,1,25,0.0357363,80
NA,3.1413820492454327,NA,0.6967778417716809,14.52,229.42745621351125,0.6573957016434893,Negative Binomial,0.048,1117,640,0,27,0.03324964,80
NA,11.138975966562173,NA,0.5706955927540295,7.5633333333333335,49.61400055601891,0.6535178236397748,Negative Binomial,0.21,1118,640,1,27,0.03324964,80
NA,3.124777183600713,NA,0.8185262776915845,14.983333333333333,216.4968028912983,0.6249286936679977,Negative Binomial,0.016,1119,640,0,29,0.03111772,80
NA,10.029721955896452,NA,0.5432269781213824,7.066666666666666,39.78871281623575,0.6571312494025427,Negative Binomial,0.179,1120,640,1,29,0.03111772,80
NA,22.853694581280788,NA,0.4529530840216357,2.8733333333333335,5.174934667778705,0.7315651068049059,Negative Binomial,0.333,1121,660,0,3,0.15044462,82.5
NA,62.6235708003518,NA,0.4844846859846669,2.9433333333333334,5.458003892132332,0.6711936294819039,Negative Binomial,0.39,1122,660,1,3,0.15044462,82.5
NA,14.24816280384398,NA,0.44731504749893775,3.73,12.887839866555463,0.7339515969053759,Negative Binomial,0.319,1123,660,0,5,0.11912856,82.5
NA,49.797393606190184,NA,0.45049494896417197,3.3766666666666665,8.581940505977203,0.7036085952035329,Negative Binomial,0.262,1124,660,1,5,0.11912856,82.5
NA,11.478187919463087,NA,0.46658781417611056,4.42,15.423119266055046,0.7206183306534133,Negative Binomial,0.229,1125,660,0,7,0.0975731,82.5
NA,41.36515837104072,NA,0.4421133278763498,3.97,11.899015846538783,0.7121036021746502,Negative Binomial,0.21,1126,660,1,7,0.0975731,82.5
NA,9.221256684491978,NA,0.47527903335686233,5.266666666666667,22.981373366694466,0.7337803552011598,Negative Binomial,0.201,1127,660,0,9,0.08201116,82.5
NA,37.81839438815277,NA,0.4482196681738481,4.6066666666666665,17.57993883792049,0.7125471445353558,Negative Binomial,0.221,1128,660,1,9,0.08201116,82.5
NA,6.9768864717879,NA,0.4941418578521909,6.806666666666667,41.55725326661106,0.7250560265029719,Negative Binomial,0.163,1129,660,0,11,0.07032651,82.5
NA,28.85433070866142,NA,0.45654285459837973,4.446666666666666,18.689396719488464,0.7124856995917168,Negative Binomial,0.238,1130,660,1,11,0.07032651,82.5
NA,6.424087123638693,NA,0.5103781655940522,6.35,28.297748123436197,0.7125797766254487,Negative Binomial,0.148,1131,660,0,13,0.06202945,82.5
NA,28.31679389312977,NA,0.4590674475698939,4.823333333333333,18.52756185710314,0.7089077185114387,Negative Binomial,0.154,1132,660,1,13,0.06202945,82.5
NA,5.96875,NA,0.5877017045030658,7.1433333333333335,42.21129830414234,0.6968517497933315,Negative Binomial,0.095,1133,660,0,15,0.0549127,82.5
NA,24.53663214422708,NA,0.440143789378267,5.076666666666667,24.084192382541005,0.7326981099629496,Negative Binomial,0.186,1134,660,1,15,0.0549127,82.5
NA,5.075019334880124,NA,0.5651208443280618,8.3966666666666665,54.83835418404226,0.7081301432490095,Negative Binomial,0.087,1135,660,0,17,0.04972932,82.5
NA,21.699428162973554,NA,0.44698429672618245,5.056666666666667,22.19194884626077,0.7215185703697603,Negative Binomial,0.123,1136,660,1,17,0.04972932,82.5
NA,4.949264705882353,NA,0.5472643261987705,9.306666666666667,71.97259938837921,0.7070643292229981,Negative Binomial,0.139,1137,660,0,19,0.04521718,82.5
NA,19.609931630082762,NA,0.43241702050238084,5.193333333333333,23.655668612732832,0.7330308646506165,Negative Binomial,0.159,1138,660,1,19,0.04521718,82.5
NA,4.180682764363031,NA,0.6428207869696181,9.873333333333333,77.8354851264943,0.6791475801633141,Negative Binomial,0.12,1139,660,0,21,0.0414949,82.5
NA,18.370620514985227,NA,0.4657275533145555,5.906666666666666,25.959588546010565,0.7227309283088236,Negative Binomial,0.147,1140,660,1,21,0.0414949,82.5
NA,4.408381265406738,NA,0.6364394932939803,11.496666666666666,130.89239922157353,0.6733923578751165,Negative Binomial,0.074,1141,660,0,23,0.03825944,82.5
NA,18.87037037037037,NA,0.46360358733797047,5.9366666666666665,26.167795385043092,0.7273675171736997,Negative Binomial,0.164,1142,660,1,23,0.03825944,82.5
NA,4.294301327088212,NA,0.5629357563837937,10.826666666666666,109.54791214901307,0.6919650972550445,Negative Binomial,0.072,1143,660,0,25,0.0357363,82.5
NA,16.278688524590162,NA,0.474539419117721,5.816666666666666,30.48179038087295,0.718242978628175,Negative Binomial,0.166,1144,660,1,25,0.0357363,82.5
NA,4.092529711375212,NA,0.600107483300093,11.583333333333334,126.70864609396719,0.6919726197884256,Negative Binomial,0.06,1145,660,0,27,0.03324964,82.5
NA,12.885004599816007,NA,0.46367985953198787,6.286666666666667,24.618337503475118,0.7165857489647294,Negative Binomial,0.188,1146,660,1,27,0.03324964,82.5
NA,3.632721202003339,NA,0.6411713463545143,13.606666666666667,183.4448262440923,0.6734834558823529,Negative Binomial,0.036,1147,660,0,29,0.03111772,82.5
NA,14.337837837837839,NA,0.45902692102563747,6.653333333333333,37.25086460939672,0.7198481890399893,Negative Binomial,0.127,1148,660,1,29,0.03111772,82.5
NA,20.864930053063194,NA,0.4571345866248787,3.1233333333333335,6.320055601890465,0.693581948072966,Negative Binomial,0.322,1149,680,0,3,0.15044462,85
NA,63.28600556070435,NA,0.5455441389124955,2.9833333333333334,6.435084792882958,0.5921263048138993,Negative Binomial,0.399,1150,680,1,3,0.15044462,85
NA,13.463488843813387,NA,0.48561237566694926,3.65,8.261050875729774,0.6916384180790961,Negative Binomial,0.243,1151,680,0,5,0.11912856,85
NA,50.53696917439103,NA,0.5059494883610679,3.62,9.456814011676396,0.6298247746767843,Negative Binomial,0.279,1152,680,1,5,0.11912856,85
NA,11.370499419279907,NA,0.49813999028266787,4.6066666666666665,13.836819571865444,0.7021961184882534,Negative Binomial,0.208,1153,680,0,7,0.0975731,85
NA,42.13766170368562,NA,0.4968680235436326,3.756666666666667,9.899038087294969,0.6313919878589882,Negative Binomial,0.236,1154,680,1,7,0.0975731,85
NA,8.811721991701244,NA,0.5128044379453219,5.01,16.210075062552125,0.6936988639708046,Negative Binomial,0.198,1155,680,0,9,0.08201116,85
NA,34.64489155996864,NA,0.5157413674091621,4.46,16.168540450375314,0.6310394762644623,Negative Binomial,0.247,1156,680,1,9,0.08201116,85
NA,7.737994350282486,NA,0.5215665822641433,5.963333333333333,30.914417570197386,0.6943962763530164,Negative Binomial,0.174,1157,680,0,11,0.07032651,85
NA,29.344257454974905,NA,0.4974294372199274,4.573333333333333,14.30320822907979,0.6512390707221121,Negative Binomial,0.218,1158,680,1,11,0.07032651,85
NA,6.435332966428178,NA,0.4811910258570223,7.133333333333334,52.832916319154855,0.7143376379030189,Negative Binomial,0.167,1159,680,0,13,0.06202945,85
NA,27.48321464903357,NA,0.5150583973348952,5.1433333333333335,21.200455935501807,0.6441337232257428,Negative Binomial,0.202,1160,680,1,13,0.06202945,85
NA,6.586956521739131,NA,0.5630793719191901,7.37,51.302518765638034,0.6814649206856169,Negative Binomial,0.139,1161,680,0,15,0.0549127,85
NA,25.294050776809396,NA,0.5236001701294762,5.323333333333333,25.55341673616903,0.6466382526104478,Negative Binomial,0.234,1162,680,1,15,0.0549127,85
NA,5.536503683858004,NA,0.5616529211012772,8.26,58.83476230191827,0.6897532059037019,Negative Binomial,0.146,1163,680,0,17,0.04972932,85
NA,20.36888483743543,NA,0.5044335238243054,5.633333333333334,27.52182374200723,0.6539554554405227,Negative Binomial,0.17,1164,680,1,17,0.04972932,85
NA,4.879350348027843,NA,0.6356729739184349,9.226666666666667,74.71088128996387,0.6718180377238865,Negative Binomial,0.168,1165,680,0,19,0.04521718,85
NA,19.5,NA,0.5472585388490075,5.496666666666667,19.659705309980538,0.6331863788385528,Negative Binomial,0.182,1166,680,1,19,0.04521718,85
NA,5.067475360121304,NA,0.537037240807898,10.363333333333333,106.4466944676119,0.6990948533812088,Negative Binomial,0.08,1167,680,0,21,0.0414949,85
NA,16.92089093701997,NA,0.5065262969046932,5.486666666666666,20.32008896302474,0.6660160682674413,Negative Binomial,0.176,1168,680,1,21,0.0414949,85
NA,4.420583468395462,NA,0.6178566781341631,11.313333333333333,105.8166694467612,0.6765352887259395,Negative Binomial,0.098,1169,680,0,23,0.03825944,85
NA,17.311454311454312,NA,0.5371771446963899,6.3933333333333335,39.05783708646094,0.6489046663197284,Negative Binomial,0.152,1170,680,1,23,0.03825944,85
NA,3.908177905308465,NA,0.6188882741539152,11.356666666666667,120.72339171531831,0.6718061674008811,Negative Binomial,0.072,1171,680,0,25,0.0357363,85
NA,15.30158052114481,NA,0.56705101516576,6.66,29.829257714762303,0.6387942826833422,Negative Binomial,0.13,1172,680,1,25,0.0357363,85
NA,3.659142212189616,NA,0.6308783836303483,12.413333333333334,134.66804559355018,0.6720645691959696,Negative Binomial,0.056,1173,680,0,27,0.03324964,85
NA,14.469696969696969,NA,0.544517248522146,7.226666666666667,40.569096469279955,0.6503108638743456,Negative Binomial,0.179,1174,680,1,27,0.03324964,85
NA,3.7064846416382253,NA,0.707644333927103,14.65,203.8974145120934,0.6492863720073665,Negative Binomial,0.083,1175,680,0,29,0.03111772,85
NA,12.643965191070754,NA,0.5332218698281832,7.08,45.604937447873226,0.6665719073553175,Negative Binomial,0.159,1176,680,1,29,0.03111772,85
NA,17.468072642062097,NA,0.5102401601499453,2.9466666666666668,5.768629413400055,0.6821047689315178,Negative Binomial,0.366,1177,700,0,3,0.15044462,87.5
NA,50.621094615555066,NA,0.5424129726708848,2.8066666666666666,4.860005560189046,0.6194687747589219,Negative Binomial,0.318,1178,700,1,3,0.15044462,87.5
NA,11.132454128440367,NA,0.5131032454519714,3.97,11.965738115095913,0.6997682204481072,Negative Binomial,0.251,1179,700,0,5,0.11912856,87.5
NA,42.37450537026569,NA,0.5212020093739274,3.256666666666667,7.823975535168196,0.6289562502918203,Negative Binomial,0.301,1180,700,1,5,0.11912856,87.5
NA,8.72362385321101,NA,0.5124433527146778,4.89,17.17888240200167,0.7001117391875904,Negative Binomial,0.189,1181,700,0,7,0.0975731,87.5
NA,33.952839506172836,NA,0.5192469215897096,4.223333333333334,12.283691965526828,0.6375019089659586,Negative Binomial,0.258,1182,700,1,7,0.0975731,87.5
NA,7.224412433661865,NA,0.5543521900008443,5.6066666666666665,26.514050597720324,0.6953247979850982,Negative Binomial,0.144,1183,700,0,9,0.08201116,87.5
NA,28.237272155876806,NA,0.5110736768379212,4.493333333333333,16.376936335835417,0.6529253987156515,Negative Binomial,0.219,1184,700,1,9,0.08201116,87.5
NA,6.399729912221472,NA,0.5630533233019868,6.166666666666667,34.681123158187376,0.6884363789829078,Negative Binomial,0.132,1185,700,0,11,0.07032651,87.5
NA,25.047246891651866,NA,0.5274107195682145,5.076666666666667,25.05833750347512,0.6453203891756963,Negative Binomial,0.254,1186,700,1,11,0.07032651,87.5
NA,5.7239010989010985,NA,0.6066391562156134,8.113333333333333,70.86621073116486,0.6735361171106311,Negative Binomial,0.123,1187,700,0,13,0.06202945,87.5
NA,20.99394754539341,NA,0.5373733243182027,5.22,23.704687239366137,0.6451326157985777,Negative Binomial,0.243,1188,700,1,13,0.06202945,87.5
NA,4.703563305534495,NA,0.6300194872710719,7.753333333333333,63.318587711982204,0.6749677627337202,Negative Binomial,0.128,1189,700,0,15,0.0549127,87.5
NA,20.126205787781352,NA,0.513950748336667,5.073333333333333,17.35575201556853,0.6617456164875983,Negative Binomial,0.167,1190,700,1,15,0.0549127,87.5
NA,4.247478665632273,NA,0.5957708265114056,9.55,67.91743119266054,0.6842922374429223,Negative Binomial,0.115,1191,700,0,17,0.04972932,87.5
NA,16.67161845191556,NA,0.5184257502094818,5.86,25.061284403669724,0.6714756366364958,Negative Binomial,0.16,1192,700,1,17,0.04972932,87.5
NA,4.22102839600921,NA,0.6481814366944675,10.156666666666666,87.83198220739506,0.6735909090909091,Negative Binomial,0.118,1193,700,0,19,0.04521718,87.5
NA,14.935574229691877,NA,0.531389895537626,5.77,24.91786488740617,0.6638289036544851,Negative Binomial,0.182,1194,700,1,19,0.04521718,87.5
NA,3.6951219512195124,NA,0.6835079580312459,11.19,108.30415346121768,0.6626512651265126,Negative Binomial,0.084,1195,700,0,21,0.0414949,87.5
NA,14.860527492177022,NA,0.5564822567656499,6.0633333333333335,22.24452599388379,0.6548596697049003,Negative Binomial,0.166,1196,700,1,21,0.0414949,87.5
NA,3.5535987748851454,NA,0.6472749211528828,12.973333333333333,144.7265610230748,0.66537384184443,Negative Binomial,0.086,1197,700,0,23,0.03825944,87.5
NA,13.679835390946502,NA,0.5507205482215844,5.556666666666667,25.294534334167363,0.6660474700679863,Negative Binomial,0.128,1198,700,1,23,0.03825944,87.5
NA,3.353526970954357,NA,0.738650784597503,11.96,157.0292577147623,0.6451992081168028,Negative Binomial,0.064,1199,700,0,25,0.0357363,87.5
NA,12.504117108874658,NA,0.5236352251386102,6.523333333333333,40.236319154851266,0.6753310894856223,Negative Binomial,0.164,1200,700,1,25,0.0357363,87.5
NA,3.3817114093959733,NA,0.6962048619569816,14.716666666666667,190.07478454267445,0.6521954849913173,Negative Binomial,0.04,1201,700,0,27,0.03324964,87.5
NA,11.582740635372215,NA,0.5864513013585978,6.88,46.84463719766472,0.6497768953659735,Negative Binomial,0.227,1202,700,1,27,0.03324964,87.5
NA,3.1199707388441844,NA,0.7235867980575005,16.126666666666665,250.27251598554352,0.6314185228604924,Negative Binomial,0.016,1203,700,0,29,0.03111772,87.5
NA,10.890295358649789,NA,0.540313670988226,6.91,38.16703919933278,0.653525765207284,Negative Binomial,0.137,1204,700,1,29,0.03111772,87.5
NA,19.58173784977909,NA,0.49608581944591856,2.993333333333333,5.391114817903809,0.6842596770958684,Negative Binomial,0.304,1205,720,0,3,0.15044462,90
NA,63.3946821769838,NA,0.5168013281040533,3.03,5.62045037531276,0.618678362419802,Negative Binomial,0.326,1206,720,1,3,0.15044462,90
NA,13.929039952295767,NA,0.4632857216977555,3.45,8.180984153461218,0.7068046577336359,Negative Binomial,0.29,1207,720,0,5,0.11912856,90
NA,42.04597291518175,NA,0.4776837566957143,3.3933333333333335,8.485693633583542,0.6555674218730134,Negative Binomial,0.281,1208,720,1,5,0.11912856,90
NA,10.516402116402116,NA,0.49255553419655795,4.63,17.16740617180984,0.7096875628899175,Negative Binomial,0.2,1209,720,0,7,0.0975731,90
NA,35.867472434266325,NA,0.47606662009110146,3.94,10.111492910758965,0.6652325437035548,Negative Binomial,0.274,1210,720,1,7,0.0975731,90
NA,8.08311170212766,NA,0.5390276839067926,5.6466666666666665,27.658204058938004,0.6903224479723616,Negative Binomial,0.19,1211,720,0,9,0.08201116,90
NA,32.25314829092778,NA,0.5029705677260693,4.673333333333333,15.726394217403392,0.6545873606540396,Negative Binomial,0.228,1212,720,1,9,0.08201116,90
NA,8.016759776536313,NA,0.48625018162131345,6.27,34.48583819849875,0.7259799651567944,Negative Binomial,0.198,1213,720,0,11,0.07032651,90
NA,28.67810712428497,NA,0.4923451717366553,4.723333333333334,14.665676953016403,0.6612660477261189,Negative Binomial,0.191,1214,720,1,11,0.07032651,90
NA,6.057356608478803,NA,0.5453600340267408,6.883333333333334,36.07978871281624,0.688786537669823,Negative Binomial,0.153,1215,720,0,13,0.06202945,90
NA,24.44935064935065,NA,0.4926650544072818,4.983333333333333,16.903808729496802,0.6695202851847917,Negative Binomial,0.18,1216,720,1,13,0.06202945,90
NA,5.506986027944111,NA,0.565304609816486,7.976666666666667,62.15458437586878,0.6857255044098103,Negative Binomial,0.144,1217,720,0,15,0.0549127,90
NA,20.967990515708358,NA,0.5371517871437118,5.903333333333333,32.721256602724495,0.660521442908433,Negative Binomial,0.183,1218,720,1,15,0.0549127,90
NA,5.187100893997446,NA,0.5862251162686516,8.806666666666667,57.29036419238254,0.6761664409700849,Negative Binomial,0.111,1219,720,0,17,0.04972932,90
NA,21.70577856197618,NA,0.5302039295779923,5.81,25.248273561301083,0.6587274168309387,Negative Binomial,0.2,1220,720,1,17,0.04972932,90
NA,4.784626038781163,NA,0.5280667805981163,9.22,65.48617180984154,0.6988710377768128,Negative Binomial,0.104,1221,720,0,19,0.04521718,90
NA,17.559226713532514,NA,0.5324064785643664,6.273333333333333,33.13957186544342,0.6669769397069422,Negative Binomial,0.184,1222,720,1,19,0.04521718,90
NA,4.3232023721275015,NA,0.6282427983444825,10.613333333333333,93.12142340839588,0.6698388203017832,Negative Binomial,0.096,1223,720,0,21,0.0414949,90
NA,17.325591782045556,NA,0.5110881371724962,6.01,29.37437864887406,0.6844323571870489,Negative Binomial,0.188,1224,720,1,21,0.0414949,90
NA,4.165400843881857,NA,0.6335810226380952,10.353333333333333,102.73410063942174,0.6793962722852512,Negative Binomial,0.102,1225,720,0,23,0.03825944,90
NA,14.634444444444444,NA,0.5254271198787376,6.22,38.73721434528774,0.6759231139118771,Negative Binomial,0.159,1226,720,1,23,0.03825944,90
NA,3.614920874152223,NA,0.6128023370422853,12.89,136.6317597998332,0.6801125703564728,Negative Binomial,0.088,1227,720,0,25,0.0357363,90
NA,14.174545454545454,NA,0.5442216997604761,6.253333333333333,31.582140672782874,0.6649002693689071,Negative Binomial,0.154,1228,720,1,25,0.0357363,90
NA,3.732818532818533,NA,0.6646740248444595,11.863333333333333,129.79948846260774,0.655564749689698,Negative Binomial,0.071,1229,720,0,27,0.03324964,90
NA,12.431897150799166,NA,0.5008809419334476,6.8933333333333335,40.34224075618571,0.6798960283965455,Negative Binomial,0.163,1230,720,1,27,0.03324964,90
NA,3.6246056782334386,NA,0.6894206680926162,14.323333333333334,197.07635251598555,0.6548085291557877,Negative Binomial,0.04,1231,720,0,29,0.03111772,90
NA,12.405132519983171,NA,0.5321527404904387,7.776666666666666,56.433817069780375,0.6804608810662326,Negative Binomial,0.136,1232,720,1,29,0.03111772,90
NA,22.31688466111772,NA,0.4750554070087077,2.8466666666666667,5.494400889630247,0.6999693635612863,Negative Binomial,0.36,1233,740,0,3,0.15044462,92.5
NA,62.94899328859061,NA,0.5329289911228117,3.046666666666667,6.236352515985543,0.6128259803398938,Negative Binomial,0.355,1234,740,1,3,0.15044462,92.5
NA,14.029603315571343,NA,0.48159420564563293,3.7133333333333334,10.04619405059772,0.702745189061445,Negative Binomial,0.243,1235,740,0,5,0.11912856,92.5
NA,51.58490566037736,NA,0.5009760329149351,3.3033333333333332,6.283224909646928,0.6391683618763215,Negative Binomial,0.256,1236,740,1,5,0.11912856,92.5
NA,10.360890302066773,NA,0.4751111318144948,5.223333333333334,20.55058103975535,0.706140350877193,Negative Binomial,0.208,1237,740,0,7,0.0975731,92.5
NA,38.5553566862695,NA,0.49497495933633956,4.233333333333333,13.309980539338337,0.657876848597387,Negative Binomial,0.222,1238,740,1,7,0.0975731,92.5
NA,8.942528735632184,NA,0.4807827681862373,5.533333333333333,21.853767028078956,0.7176253213367609,Negative Binomial,0.196,1239,740,0,9,0.08201116,92.5
NA,35.66376811594203,NA,0.48996990921270006,4.526666666666666,15.355418404225743,0.6626729338245918,Negative Binomial,0.209,1240,740,1,9,0.08201116,92.5
NA,7.255878284923928,NA,0.5426487895926384,6.21,29.4037364470392,0.6996282882195959,Negative Binomial,0.19,1241,740,0,11,0.07032651,92.5
NA,28.748232735182164,NA,0.49991513365657797,4.92,22.545721434528772,0.6627756866157222,Negative Binomial,0.22,1242,740,1,11,0.07032651,92.5
NA,6.538841807909605,NA,0.5734452901957339,7.576666666666667,50.05249930497637,0.6890322929042013,Negative Binomial,0.16,1243,740,0,13,0.06202945,92.5
NA,26.389989572471325,NA,0.4971767587171083,5.2,24.567139282735614,0.6692613666297876,Negative Binomial,0.207,1244,740,1,13,0.06202945,92.5
NA,6.024078254326561,NA,0.5522875282757599,7.833333333333333,54.57103141506811,0.6965088683487385,Negative Binomial,0.107,1245,740,0,15,0.0549127,92.5
NA,24.204747774480712,NA,0.49916363107942435,5.593333333333334,22.57343341673617,0.6674252176045115,Negative Binomial,0.187,1246,740,1,15,0.0549127,92.5
NA,5.1354466858789625,NA,0.5888972042786054,8.493333333333334,57.67134834584376,0.6811868686868687,Negative Binomial,0.06,1247,740,0,17,0.04972932,92.5
NA,20.508681196896934,NA,0.4899873087558528,5.733333333333333,31.034751181540173,0.6760586847272007,Negative Binomial,0.192,1248,740,1,17,0.04972932,92.5
NA,4.706436420722135,NA,0.5841329160057902,9.466666666666667,83.74534334167362,0.6802451634422949,Negative Binomial,0.128,1249,740,0,19,0.04521718,92.5
NA,17.81117972050699,NA,0.4879107285386152,5.61,25.532510425354463,0.672415837970988,Negative Binomial,0.202,1250,740,1,19,0.04521718,92.5
NA,4.545454545454546,NA,0.5779367421411885,9.626666666666667,69.15158187378371,0.6869852941176471,Negative Binomial,0.095,1251,740,0,21,0.0414949,92.5
NA,16.553335711737425,NA,0.5000302389531945,6.326666666666667,28.049997219905478,0.6720080174141684,Negative Binomial,0.152,1252,740,1,21,0.0414949,92.5
NA,4.186781609195402,NA,0.5858595079303047,10.506666666666666,86.10837920489297,0.6861702127659575,Negative Binomial,0.087,1253,740,0,23,0.03825944,92.5
NA,16.30919591292759,NA,0.5237714138501659,6.993333333333333,39.87318320822908,0.6739962410111136,Negative Binomial,0.192,1254,740,1,23,0.03825944,92.5
