n,sim,k_obs,k,mu,N,k_true_name
5,82,0.08296210122700111,0.1,2,200,True k = 0.1
5,83,0.08616978121532287,0.1,2,200,True k = 0.1
5,84,0.09015117987476286,0.1,2,200,True k = 0.1
5,85,0.12960843855129284,0.1,2,200,True k = 0.1
5,86,0.08255342628117375,0.1,2,200,True k = 0.1
5,87,0.08649437121583717,0.1,2,200,True k = 0.1
5,88,0.07735862992645567,0.1,2,200,True k = 0.1
5,89,0.11992171050357153,0.1,2,200,True k = 0.1
5,90,0.1267891729184352,0.1,2,200,True k = 0.1
5,91,0.11878634893069069,0.1,2,200,True k = 0.1
5,92,0.08084549179111003,0.1,2,200,True k = 0.1
5,93,0.0947951564096489,0.1,2,200,True k = 0.1
5,94,0.10760276460357969,0.1,2,200,True k = 0.1
5,95,0.0968576258195724,0.1,2,200,True k = 0.1
5,96,0.07655045492467431,0.1,2,200,True k = 0.1
5,97,0.12346035176941511,0.1,2,200,True k = 0.1
5,98,0.09988163284312863,0.1,2,200,True k = 0.1
5,99,0.08552580479132751,0.1,2,200,True k = 0.1
5,100,0.13578246514354136,0.1,2,200,True k = 0.1
6,1,0.14994104374319814,0.1,2.5,25,True k = 0.1
6,2,0.11812492743779847,0.1,2.5,25,True k = 0.1
6,3,0.13069536739832124,0.1,2.5,25,True k = 0.1
6,4,0.12569408181125213,0.1,2.5,25,True k = 0.1
6,5,0.20079176839475052,0.1,2.5,25,True k = 0.1
6,6,0.16723043502332208,0.1,2.5,25,True k = 0.1
6,7,0.12389524892458205,0.1,2.5,25,True k = 0.1
6,8,0.1767443218779873,0.1,2.5,25,True k = 0.1
6,9,0.06203899091495196,0.1,2.5,25,True k = 0.1
6,10,0.10926977097631793,0.1,2.5,25,True k = 0.1
6,11,0.09978592523890531,0.1,2.5,25,True k = 0.1
6,12,0.04737929116742989,0.1,2.5,25,True k = 0.1
6,13,0.15604509003769415,0.1,2.5,25,True k = 0.1
6,14,0.18404239994546953,0.1,2.5,25,True k = 0.1
6,15,0.195060023946481,0.1,2.5,25,True k = 0.1
6,16,0.1361641347134938,0.1,2.5,25,True k = 0.1
6,17,0.06025935385221269,0.1,2.5,25,True k = 0.1
6,18,0.12969520412202049,0.1,2.5,25,True k = 0.1
6,19,0.05933819353741508,0.1,2.5,25,True k = 0.1
6,20,0.0911478371776859,0.1,2.5,25,True k = 0.1
6,21,0.08158882629605088,0.1,2.5,25,True k = 0.1
6,22,0.06991574559932943,0.1,2.5,25,True k = 0.1
6,23,0.13123198102747893,0.1,2.5,25,True k = 0.1
6,24,0.10003136186480538,0.1,2.5,25,True k = 0.1
6,25,0.05349018035049413,0.1,2.5,25,True k = 0.1
6,26,0.06531079435500117,0.1,2.5,25,True k = 0.1
6,27,0.15277280637189153,0.1,2.5,25,True k = 0.1
6,28,0.07434693890512974,0.1,2.5,25,True k = 0.1
6,29,0.06963826108603263,0.1,2.5,25,True k = 0.1
6,30,0.09113853233211218,0.1,2.5,25,True k = 0.1
6,31,0.09564655160077104,0.1,2.5,25,True k = 0.1
6,32,0.13523469074307434,0.1,2.5,25,True k = 0.1
6,33,0.10223094393384463,0.1,2.5,25,True k = 0.1
6,34,0.08465634136782033,0.1,2.5,25,True k = 0.1
6,35,0.18704325032773414,0.1,2.5,25,True k = 0.1
6,36,0.11240100990313497,0.1,2.5,25,True k = 0.1
6,37,0.08157309068681977,0.1,2.5,25,True k = 0.1
6,38,0.07221440577142153,0.1,2.5,25,True k = 0.1
6,39,0.09982000006634398,0.1,2.5,25,True k = 0.1
6,40,0.062208559125052014,0.1,2.5,25,True k = 0.1
6,41,0.1853128208147797,0.1,2.5,25,True k = 0.1
6,42,0.22672615413574768,0.1,2.5,25,True k = 0.1
6,43,0.047470912682555,0.1,2.5,25,True k = 0.1
6,44,0.0853041910329184,0.1,2.5,25,True k = 0.1
6,45,0.22317945706493603,0.1,2.5,25,True k = 0.1
6,46,0.0996043655009192,0.1,2.5,25,True k = 0.1
6,47,0.05406081759370493,0.1,2.5,25,True k = 0.1
6,48,0.1836754792899393,0.1,2.5,25,True k = 0.1
6,49,0.0939188044653736,0.1,2.5,25,True k = 0.1
6,50,0.1296711986586589,0.1,2.5,25,True k = 0.1
6,51,0.08427749470637927,0.1,2.5,25,True k = 0.1
6,52,0.17164469983704408,0.1,2.5,25,True k = 0.1
6,53,0.0961917009326188,0.1,2.5,25,True k = 0.1
6,54,0.06264862704382271,0.1,2.5,25,True k = 0.1
6,55,0.1811339944212648,0.1,2.5,25,True k = 0.1
6,56,0.13546715644582022,0.1,2.5,25,True k = 0.1
6,57,0.1119435281182562,0.1,2.5,25,True k = 0.1
6,58,0.15026379621392177,0.1,2.5,25,True k = 0.1
6,59,0.15365642290052095,0.1,2.5,25,True k = 0.1
6,60,0.1630233652248897,0.1,2.5,25,True k = 0.1
6,61,0.1321900801158291,0.1,2.5,25,True k = 0.1
6,62,0.17571946471709388,0.1,2.5,25,True k = 0.1
6,63,0.20623811288476174,0.1,2.5,25,True k = 0.1
6,64,0.07272128536821143,0.1,2.5,25,True k = 0.1
6,65,0.1264764560909204,0.1,2.5,25,True k = 0.1
6,66,0.12779605181914935,0.1,2.5,25,True k = 0.1
6,67,0.07802121665827408,0.1,2.5,25,True k = 0.1
6,68,0.08796504919116746,0.1,2.5,25,True k = 0.1
6,69,0.10406633205326123,0.1,2.5,25,True k = 0.1
6,70,0.1028166734812969,0.1,2.5,25,True k = 0.1
6,71,0.10890817842284659,0.1,2.5,25,True k = 0.1
6,72,0.1941440028437506,0.1,2.5,25,True k = 0.1
6,73,0.10973211112159428,0.1,2.5,25,True k = 0.1
6,74,0.08539965781478993,0.1,2.5,25,True k = 0.1
6,75,0.11738909432646927,0.1,2.5,25,True k = 0.1
6,76,0.16513705119503808,0.1,2.5,25,True k = 0.1
6,77,0.1089952323080589,0.1,2.5,25,True k = 0.1
6,78,0.16132907271912778,0.1,2.5,25,True k = 0.1
6,79,0.09128504827942253,0.1,2.5,25,True k = 0.1
6,80,0.24582656339643494,0.1,2.5,25,True k = 0.1
6,81,0.10594198126662564,0.1,2.5,25,True k = 0.1
6,82,0.1344855684606644,0.1,2.5,25,True k = 0.1
6,83,0.13780565556009292,0.1,2.5,25,True k = 0.1
6,84,0.056627950769358254,0.1,2.5,25,True k = 0.1
6,85,0.20474043655704585,0.1,2.5,25,True k = 0.1
6,86,0.09181040667427107,0.1,2.5,25,True k = 0.1
6,87,0.13671874213287338,0.1,2.5,25,True k = 0.1
6,88,0.10748035445050665,0.1,2.5,25,True k = 0.1
6,89,0.13466120453643302,0.1,2.5,25,True k = 0.1
6,90,0.08001110872384876,0.1,2.5,25,True k = 0.1
6,91,0.09175749189226022,0.1,2.5,25,True k = 0.1
6,92,0.24561163646194692,0.1,2.5,25,True k = 0.1
6,93,0.08482918834291356,0.1,2.5,25,True k = 0.1
6,94,0.13507625034230242,0.1,2.5,25,True k = 0.1
6,95,0.10898503462044175,0.1,2.5,25,True k = 0.1
6,96,0.07827176103143524,0.1,2.5,25,True k = 0.1
6,97,0.04916384408509323,0.1,2.5,25,True k = 0.1
6,98,0.24533729019512676,0.1,2.5,25,True k = 0.1
6,99,0.10418467730564729,0.1,2.5,25,True k = 0.1
6,100,0.0867149699214403,0.1,2.5,25,True k = 0.1
7,1,0.10878651440797066,0.1,2.5,50,True k = 0.1
7,2,0.05998331343430353,0.1,2.5,50,True k = 0.1
7,3,0.09268485142577285,0.1,2.5,50,True k = 0.1
7,4,0.05559705259877036,0.1,2.5,50,True k = 0.1
7,5,0.08751835653926951,0.1,2.5,50,True k = 0.1
7,6,0.07105248025626476,0.1,2.5,50,True k = 0.1
7,7,0.14413014198030377,0.1,2.5,50,True k = 0.1
7,8,0.06818197328325573,0.1,2.5,50,True k = 0.1
7,9,0.12623401088644778,0.1,2.5,50,True k = 0.1
7,10,0.12156661142513583,0.1,2.5,50,True k = 0.1
7,11,0.13851141616100968,0.1,2.5,50,True k = 0.1
7,12,0.10281207172675601,0.1,2.5,50,True k = 0.1
7,13,0.13252445950618064,0.1,2.5,50,True k = 0.1
7,14,0.07332658258130297,0.1,2.5,50,True k = 0.1
7,15,0.2043486213465028,0.1,2.5,50,True k = 0.1
7,16,0.1000557695846074,0.1,2.5,50,True k = 0.1
7,17,0.10282104149555711,0.1,2.5,50,True k = 0.1
7,18,0.182682194418749,0.1,2.5,50,True k = 0.1
7,19,0.15806417460601324,0.1,2.5,50,True k = 0.1
7,20,0.17742287942972168,0.1,2.5,50,True k = 0.1
7,21,0.09816863600028317,0.1,2.5,50,True k = 0.1
7,22,0.1439919128981551,0.1,2.5,50,True k = 0.1
7,23,0.11379241902132779,0.1,2.5,50,True k = 0.1
7,24,0.10328013924347274,0.1,2.5,50,True k = 0.1
7,25,0.09892579487599343,0.1,2.5,50,True k = 0.1
7,26,0.07956234578809579,0.1,2.5,50,True k = 0.1
7,27,0.07063640467744357,0.1,2.5,50,True k = 0.1
7,28,0.09554631082169382,0.1,2.5,50,True k = 0.1
7,29,0.09628865128396391,0.1,2.5,50,True k = 0.1
7,30,0.046544614497135275,0.1,2.5,50,True k = 0.1
7,31,0.14769898686892519,0.1,2.5,50,True k = 0.1
7,32,0.06552164526433543,0.1,2.5,50,True k = 0.1
7,33,0.1139155792034018,0.1,2.5,50,True k = 0.1
7,34,0.0866136455395317,0.1,2.5,50,True k = 0.1
7,35,0.08917381967195442,0.1,2.5,50,True k = 0.1
7,36,0.13852529411364112,0.1,2.5,50,True k = 0.1
7,37,0.08525086286368776,0.1,2.5,50,True k = 0.1
7,38,0.17772435678604595,0.1,2.5,50,True k = 0.1
7,39,0.09896743033550102,0.1,2.5,50,True k = 0.1
7,40,0.09070612398241969,0.1,2.5,50,True k = 0.1
7,41,0.059515278111917584,0.1,2.5,50,True k = 0.1
7,42,0.08263332894973931,0.1,2.5,50,True k = 0.1
7,43,0.08725518502034245,0.1,2.5,50,True k = 0.1
7,44,0.09312611592500643,0.1,2.5,50,True k = 0.1
7,45,0.10027911203389142,0.1,2.5,50,True k = 0.1
7,46,0.04502482330656634,0.1,2.5,50,True k = 0.1
7,47,0.12132386906610763,0.1,2.5,50,True k = 0.1
7,48,0.10013882465195906,0.1,2.5,50,True k = 0.1
7,49,0.17339880647573436,0.1,2.5,50,True k = 0.1
7,50,0.07331396887840944,0.1,2.5,50,True k = 0.1
7,51,0.0654492341434988,0.1,2.5,50,True k = 0.1
7,52,0.11066912956617465,0.1,2.5,50,True k = 0.1
7,53,0.12216149589019931,0.1,2.5,50,True k = 0.1
7,54,0.11062255856339116,0.1,2.5,50,True k = 0.1
7,55,0.19533061384199096,0.1,2.5,50,True k = 0.1
7,56,0.09611939082123694,0.1,2.5,50,True k = 0.1
7,57,0.1503324075336791,0.1,2.5,50,True k = 0.1
7,58,0.08398621614263496,0.1,2.5,50,True k = 0.1
7,59,0.08153773784668056,0.1,2.5,50,True k = 0.1
7,60,0.09758958636559228,0.1,2.5,50,True k = 0.1
7,61,0.1623729266294968,0.1,2.5,50,True k = 0.1
7,62,0.11563057278493186,0.1,2.5,50,True k = 0.1
7,63,0.14345923809372607,0.1,2.5,50,True k = 0.1
7,64,0.16566502648356324,0.1,2.5,50,True k = 0.1
7,65,0.12271709970785663,0.1,2.5,50,True k = 0.1
7,66,0.1470414799172692,0.1,2.5,50,True k = 0.1
7,67,0.15039938724108465,0.1,2.5,50,True k = 0.1
7,68,0.12945965237560125,0.1,2.5,50,True k = 0.1
7,69,0.09826383676670632,0.1,2.5,50,True k = 0.1
7,70,0.07028368884358292,0.1,2.5,50,True k = 0.1
7,71,0.06528521726762662,0.1,2.5,50,True k = 0.1
7,72,0.18682064236528528,0.1,2.5,50,True k = 0.1
7,73,0.1936858919555412,0.1,2.5,50,True k = 0.1
7,74,0.12362799797732898,0.1,2.5,50,True k = 0.1
7,75,0.09955626260624768,0.1,2.5,50,True k = 0.1
7,76,0.27381629904106886,0.1,2.5,50,True k = 0.1
7,77,0.06751504724748439,0.1,2.5,50,True k = 0.1
7,78,0.09370424717154463,0.1,2.5,50,True k = 0.1
7,79,0.08671240626996315,0.1,2.5,50,True k = 0.1
7,80,0.05996539099704589,0.1,2.5,50,True k = 0.1
7,81,0.18121887836047318,0.1,2.5,50,True k = 0.1
7,82,0.10458383875920563,0.1,2.5,50,True k = 0.1
7,83,0.1016695313859664,0.1,2.5,50,True k = 0.1
7,84,0.10617657369881862,0.1,2.5,50,True k = 0.1
7,85,0.07846740803550414,0.1,2.5,50,True k = 0.1
7,86,0.10921579752377447,0.1,2.5,50,True k = 0.1
7,87,0.16408222378213905,0.1,2.5,50,True k = 0.1
7,88,0.10098997778731017,0.1,2.5,50,True k = 0.1
7,89,0.08275180319372526,0.1,2.5,50,True k = 0.1
7,90,0.06683239707662145,0.1,2.5,50,True k = 0.1
7,91,0.08351117834053572,0.1,2.5,50,True k = 0.1
7,92,0.13577601444506107,0.1,2.5,50,True k = 0.1
7,93,0.05767320015683899,0.1,2.5,50,True k = 0.1
7,94,0.11549434444755456,0.1,2.5,50,True k = 0.1
7,95,0.14574879109754849,0.1,2.5,50,True k = 0.1
7,96,0.1539765930183326,0.1,2.5,50,True k = 0.1
7,97,0.11535735937060862,0.1,2.5,50,True k = 0.1
7,98,0.09599107290603977,0.1,2.5,50,True k = 0.1
7,99,0.029972025419721944,0.1,2.5,50,True k = 0.1
7,100,0.07968953891047283,0.1,2.5,50,True k = 0.1
8,1,0.09908416052197118,0.1,2.5,75,True k = 0.1
8,2,0.0862321237456986,0.1,2.5,75,True k = 0.1
8,3,0.0488762382479028,0.1,2.5,75,True k = 0.1
8,4,0.14368408940011512,0.1,2.5,75,True k = 0.1
8,5,0.08487970498908676,0.1,2.5,75,True k = 0.1
8,6,0.0862775232038498,0.1,2.5,75,True k = 0.1
8,7,0.09294493199532018,0.1,2.5,75,True k = 0.1
8,8,0.10253019241618937,0.1,2.5,75,True k = 0.1
8,9,0.06354055594984306,0.1,2.5,75,True k = 0.1
8,10,0.15273349854726062,0.1,2.5,75,True k = 0.1
8,11,0.07737004224642534,0.1,2.5,75,True k = 0.1
8,12,0.13901106726470738,0.1,2.5,75,True k = 0.1
8,13,0.10237228837804407,0.1,2.5,75,True k = 0.1
8,14,0.19360283882771076,0.1,2.5,75,True k = 0.1
8,15,0.11261268087092388,0.1,2.5,75,True k = 0.1
8,16,0.08081867137364643,0.1,2.5,75,True k = 0.1
8,17,0.08948436857008721,0.1,2.5,75,True k = 0.1
8,18,0.09925877056228001,0.1,2.5,75,True k = 0.1
8,19,0.13592778506149805,0.1,2.5,75,True k = 0.1
8,20,0.12521707863742804,0.1,2.5,75,True k = 0.1
8,21,0.10579743044436683,0.1,2.5,75,True k = 0.1
8,22,0.1144968675017377,0.1,2.5,75,True k = 0.1
8,23,0.1231828883501754,0.1,2.5,75,True k = 0.1
8,24,0.06498555256081325,0.1,2.5,75,True k = 0.1
8,25,0.13449191535571797,0.1,2.5,75,True k = 0.1
8,26,0.09107394497077549,0.1,2.5,75,True k = 0.1
8,27,0.163603355982519,0.1,2.5,75,True k = 0.1
8,28,0.10676542740589996,0.1,2.5,75,True k = 0.1
8,29,0.0915302032026338,0.1,2.5,75,True k = 0.1
8,30,0.08313261593765581,0.1,2.5,75,True k = 0.1
8,31,0.06194303885991287,0.1,2.5,75,True k = 0.1
8,32,0.0662449512744292,0.1,2.5,75,True k = 0.1
8,33,0.15006485870399539,0.1,2.5,75,True k = 0.1
8,34,0.06885874133088939,0.1,2.5,75,True k = 0.1
8,35,0.14263896164841242,0.1,2.5,75,True k = 0.1
8,36,0.08939440447700758,0.1,2.5,75,True k = 0.1
8,37,0.13683845869804698,0.1,2.5,75,True k = 0.1
8,38,0.1491496071822649,0.1,2.5,75,True k = 0.1
8,39,0.12954023568693832,0.1,2.5,75,True k = 0.1
8,40,0.08368580315364466,0.1,2.5,75,True k = 0.1
8,41,0.14036738947890384,0.1,2.5,75,True k = 0.1
8,42,0.09260756299056234,0.1,2.5,75,True k = 0.1
8,43,0.13165744179275443,0.1,2.5,75,True k = 0.1
8,44,0.1351619485831872,0.1,2.5,75,True k = 0.1
8,45,0.07647186772759716,0.1,2.5,75,True k = 0.1
8,46,0.07517699491942498,0.1,2.5,75,True k = 0.1
8,47,0.15480566296540949,0.1,2.5,75,True k = 0.1
8,48,0.08726208120607301,0.1,2.5,75,True k = 0.1
8,49,0.07725617850271307,0.1,2.5,75,True k = 0.1
8,50,0.09217409719793833,0.1,2.5,75,True k = 0.1
8,51,0.11238805936562057,0.1,2.5,75,True k = 0.1
8,52,0.11254387453595517,0.1,2.5,75,True k = 0.1
8,53,0.09786376193584775,0.1,2.5,75,True k = 0.1
8,54,0.0972013588200924,0.1,2.5,75,True k = 0.1
8,55,0.13539133325774003,0.1,2.5,75,True k = 0.1
8,56,0.10289365823694133,0.1,2.5,75,True k = 0.1
8,57,0.05356157812279466,0.1,2.5,75,True k = 0.1
8,58,0.11012913017490981,0.1,2.5,75,True k = 0.1
8,59,0.0815753351926255,0.1,2.5,75,True k = 0.1
8,60,0.16366481923749138,0.1,2.5,75,True k = 0.1
8,61,0.11245636316227464,0.1,2.5,75,True k = 0.1
8,62,0.13309059465708448,0.1,2.5,75,True k = 0.1
8,63,0.11235534852001823,0.1,2.5,75,True k = 0.1
8,64,0.1322445905380608,0.1,2.5,75,True k = 0.1
8,65,0.10223258898719316,0.1,2.5,75,True k = 0.1
8,66,0.13390203205739626,0.1,2.5,75,True k = 0.1
8,67,0.1252720821087015,0.1,2.5,75,True k = 0.1
8,68,0.12996857759498717,0.1,2.5,75,True k = 0.1
8,69,0.10071594506409817,0.1,2.5,75,True k = 0.1
8,70,0.09754105794262515,0.1,2.5,75,True k = 0.1
8,71,0.10912585070388263,0.1,2.5,75,True k = 0.1
8,72,0.07783705819108584,0.1,2.5,75,True k = 0.1
8,73,0.12579400929771536,0.1,2.5,75,True k = 0.1
8,74,0.13559591816861588,0.1,2.5,75,True k = 0.1
8,75,0.05292732985987132,0.1,2.5,75,True k = 0.1
8,76,0.11480118974634428,0.1,2.5,75,True k = 0.1
8,77,0.1390662419627419,0.1,2.5,75,True k = 0.1
8,78,0.09984032663230663,0.1,2.5,75,True k = 0.1
8,79,0.1022325173593837,0.1,2.5,75,True k = 0.1
8,80,0.09189837444837957,0.1,2.5,75,True k = 0.1
8,81,0.09811295892924043,0.1,2.5,75,True k = 0.1
8,82,0.1141197795755294,0.1,2.5,75,True k = 0.1
8,83,0.1236399191201199,0.1,2.5,75,True k = 0.1
8,84,0.08322336409934483,0.1,2.5,75,True k = 0.1
8,85,0.1496053148370351,0.1,2.5,75,True k = 0.1
8,86,0.10101670541475899,0.1,2.5,75,True k = 0.1
8,87,0.1201860793667047,0.1,2.5,75,True k = 0.1
8,88,0.0667690755080955,0.1,2.5,75,True k = 0.1
8,89,0.09261182087983084,0.1,2.5,75,True k = 0.1
8,90,0.08161926105293517,0.1,2.5,75,True k = 0.1
8,91,0.10417978847421251,0.1,2.5,75,True k = 0.1
8,92,0.130877477179781,0.1,2.5,75,True k = 0.1
8,93,0.10373045685681177,0.1,2.5,75,True k = 0.1
8,94,0.12618939276999191,0.1,2.5,75,True k = 0.1
8,95,0.07510690796499818,0.1,2.5,75,True k = 0.1
8,96,0.1039710908095952,0.1,2.5,75,True k = 0.1
8,97,0.07261337455702602,0.1,2.5,75,True k = 0.1
8,98,0.11269874550246291,0.1,2.5,75,True k = 0.1
8,99,0.10233662689353928,0.1,2.5,75,True k = 0.1
8,100,0.12756920751699108,0.1,2.5,75,True k = 0.1
9,1,0.0909740654267519,0.1,2.5,100,True k = 0.1
9,2,0.15727887391038792,0.1,2.5,100,True k = 0.1
9,3,0.10415684666104869,0.1,2.5,100,True k = 0.1
9,4,0.13941190657192948,0.1,2.5,100,True k = 0.1
9,5,0.10367034141610434,0.1,2.5,100,True k = 0.1
9,6,0.16025029868003487,0.1,2.5,100,True k = 0.1
9,7,0.11547815156691185,0.1,2.5,100,True k = 0.1
9,8,0.10668742249145548,0.1,2.5,100,True k = 0.1
9,9,0.12234148531934347,0.1,2.5,100,True k = 0.1
9,10,0.09944214479715231,0.1,2.5,100,True k = 0.1
9,11,0.0698400998801602,0.1,2.5,100,True k = 0.1
9,12,0.11696393932209107,0.1,2.5,100,True k = 0.1
9,13,0.11366146821680792,0.1,2.5,100,True k = 0.1
9,14,0.06116725031257197,0.1,2.5,100,True k = 0.1
9,15,0.13032128610338628,0.1,2.5,100,True k = 0.1
9,16,0.07508993523763105,0.1,2.5,100,True k = 0.1
9,17,0.10809231328363429,0.1,2.5,100,True k = 0.1
9,18,0.1384964786388747,0.1,2.5,100,True k = 0.1
9,19,0.11423502476260332,0.1,2.5,100,True k = 0.1
9,20,0.11997369154726337,0.1,2.5,100,True k = 0.1
9,21,0.07139347709432346,0.1,2.5,100,True k = 0.1
9,22,0.11958467494313336,0.1,2.5,100,True k = 0.1
9,23,0.06990590915596977,0.1,2.5,100,True k = 0.1
9,24,0.09553977720898255,0.1,2.5,100,True k = 0.1
9,25,0.05751419470309014,0.1,2.5,100,True k = 0.1
9,26,0.1536052084654538,0.1,2.5,100,True k = 0.1
9,27,0.08984118906712067,0.1,2.5,100,True k = 0.1
9,28,0.07193090954408453,0.1,2.5,100,True k = 0.1
9,29,0.10881655467701538,0.1,2.5,100,True k = 0.1
9,30,0.14084730620596325,0.1,2.5,100,True k = 0.1
9,31,0.07702279965368604,0.1,2.5,100,True k = 0.1
9,32,0.11497854335224786,0.1,2.5,100,True k = 0.1
9,33,0.07210925295795201,0.1,2.5,100,True k = 0.1
9,34,0.08308641488614762,0.1,2.5,100,True k = 0.1
9,35,0.07864190492654612,0.1,2.5,100,True k = 0.1
9,36,0.10976776372446793,0.1,2.5,100,True k = 0.1
9,37,0.06027768639661798,0.1,2.5,100,True k = 0.1
9,38,0.10416469499583128,0.1,2.5,100,True k = 0.1
9,39,0.12217047819162925,0.1,2.5,100,True k = 0.1
9,40,0.14862005529030792,0.1,2.5,100,True k = 0.1
9,41,0.07219447763548648,0.1,2.5,100,True k = 0.1
9,42,0.14385402397741862,0.1,2.5,100,True k = 0.1
9,43,0.13225451820840312,0.1,2.5,100,True k = 0.1
9,44,0.09078840098104327,0.1,2.5,100,True k = 0.1
9,45,0.12997621000770382,0.1,2.5,100,True k = 0.1
9,46,0.11919796442742438,0.1,2.5,100,True k = 0.1
9,47,0.11573366931533648,0.1,2.5,100,True k = 0.1
9,48,0.10841483814641546,0.1,2.5,100,True k = 0.1
9,49,0.08342298045359114,0.1,2.5,100,True k = 0.1
9,50,0.09779710607089825,0.1,2.5,100,True k = 0.1
9,51,0.12431738269904528,0.1,2.5,100,True k = 0.1
9,52,0.11674002649609111,0.1,2.5,100,True k = 0.1
9,53,0.11428294830452626,0.1,2.5,100,True k = 0.1
9,54,0.0866150271107831,0.1,2.5,100,True k = 0.1
9,55,0.08832871109873942,0.1,2.5,100,True k = 0.1
9,56,0.12837791325084577,0.1,2.5,100,True k = 0.1
9,57,0.13696165864781973,0.1,2.5,100,True k = 0.1
9,58,0.13669610387633274,0.1,2.5,100,True k = 0.1
9,59,0.0935079701030831,0.1,2.5,100,True k = 0.1
9,60,0.09046385710789193,0.1,2.5,100,True k = 0.1
9,61,0.07108159359190482,0.1,2.5,100,True k = 0.1
9,62,0.14623523111806624,0.1,2.5,100,True k = 0.1
9,63,0.08939199945549149,0.1,2.5,100,True k = 0.1
9,64,0.06607572418991264,0.1,2.5,100,True k = 0.1
9,65,0.0929564968016539,0.1,2.5,100,True k = 0.1
9,66,0.0815529041420319,0.1,2.5,100,True k = 0.1
9,67,0.11102692567119998,0.1,2.5,100,True k = 0.1
9,68,0.08330851369430539,0.1,2.5,100,True k = 0.1
9,69,0.1200633838160209,0.1,2.5,100,True k = 0.1
9,70,0.10142353616898539,0.1,2.5,100,True k = 0.1
9,71,0.14112879307961926,0.1,2.5,100,True k = 0.1
9,72,0.08704539440203207,0.1,2.5,100,True k = 0.1
9,73,0.0860798131518584,0.1,2.5,100,True k = 0.1
9,74,0.14438534763556157,0.1,2.5,100,True k = 0.1
9,75,0.13562987687031638,0.1,2.5,100,True k = 0.1
9,76,0.1136860788479023,0.1,2.5,100,True k = 0.1
9,77,0.15605589022835756,0.1,2.5,100,True k = 0.1
9,78,0.0928029525502091,0.1,2.5,100,True k = 0.1
9,79,0.119638684676184,0.1,2.5,100,True k = 0.1
9,80,0.10817870400094208,0.1,2.5,100,True k = 0.1
9,81,0.12464202137233123,0.1,2.5,100,True k = 0.1
9,82,0.12673542124037823,0.1,2.5,100,True k = 0.1
9,83,0.12904639800146347,0.1,2.5,100,True k = 0.1
9,84,0.11398842287501722,0.1,2.5,100,True k = 0.1
9,85,0.09961311910712004,0.1,2.5,100,True k = 0.1
9,86,0.128473570385427,0.1,2.5,100,True k = 0.1
9,87,0.14935226737931606,0.1,2.5,100,True k = 0.1
9,88,0.13902551957061257,0.1,2.5,100,True k = 0.1
9,89,0.1429800248326644,0.1,2.5,100,True k = 0.1
9,90,0.12493289472196686,0.1,2.5,100,True k = 0.1
9,91,0.09727036432097871,0.1,2.5,100,True k = 0.1
9,92,0.0638143231537284,0.1,2.5,100,True k = 0.1
9,93,0.08145525367542701,0.1,2.5,100,True k = 0.1
9,94,0.06767683961609423,0.1,2.5,100,True k = 0.1
9,95,0.1022597865051688,0.1,2.5,100,True k = 0.1
9,96,0.10680327362497011,0.1,2.5,100,True k = 0.1
9,97,0.057413108168099206,0.1,2.5,100,True k = 0.1
9,98,0.09230001914061747,0.1,2.5,100,True k = 0.1
9,99,0.07427196407461345,0.1,2.5,100,True k = 0.1
9,100,0.14640489806770934,0.1,2.5,100,True k = 0.1
10,1,0.07484458104720577,0.1,2.5,200,True k = 0.1
10,2,0.13404082311897367,0.1,2.5,200,True k = 0.1
10,3,0.12379135110695719,0.1,2.5,200,True k = 0.1
10,4,0.07925419114879283,0.1,2.5,200,True k = 0.1
10,5,0.09472074480546712,0.1,2.5,200,True k = 0.1
10,6,0.08589826770551803,0.1,2.5,200,True k = 0.1
10,7,0.09222070211846527,0.1,2.5,200,True k = 0.1
10,8,0.10697993932645265,0.1,2.5,200,True k = 0.1
10,9,0.1402440100335134,0.1,2.5,200,True k = 0.1
10,10,0.10164443810460828,0.1,2.5,200,True k = 0.1
10,11,0.0967187601213425,0.1,2.5,200,True k = 0.1
10,12,0.1208724054499944,0.1,2.5,200,True k = 0.1
10,13,0.11699028312193178,0.1,2.5,200,True k = 0.1
10,14,0.06740815620836373,0.1,2.5,200,True k = 0.1
10,15,0.083152473946336,0.1,2.5,200,True k = 0.1
10,16,0.08398243561530816,0.1,2.5,200,True k = 0.1
10,17,0.12798560603375272,0.1,2.5,200,True k = 0.1
10,18,0.09531289961006657,0.1,2.5,200,True k = 0.1
10,19,0.0768947735181296,0.1,2.5,200,True k = 0.1
10,20,0.10493472432959547,0.1,2.5,200,True k = 0.1
10,21,0.131638518536084,0.1,2.5,200,True k = 0.1
10,22,0.10292854632973195,0.1,2.5,200,True k = 0.1
10,23,0.0924201251692587,0.1,2.5,200,True k = 0.1
10,24,0.07445663142600739,0.1,2.5,200,True k = 0.1
10,25,0.09319108263982245,0.1,2.5,200,True k = 0.1
10,26,0.09959853865009807,0.1,2.5,200,True k = 0.1
10,27,0.10883313899257707,0.1,2.5,200,True k = 0.1
10,28,0.11883695087229502,0.1,2.5,200,True k = 0.1
10,29,0.1223262982920779,0.1,2.5,200,True k = 0.1
10,30,0.11998422618420096,0.1,2.5,200,True k = 0.1
10,31,0.09321163835425306,0.1,2.5,200,True k = 0.1
10,32,0.12014717987753235,0.1,2.5,200,True k = 0.1
10,33,0.10162123067215444,0.1,2.5,200,True k = 0.1
